Input1,Input2,Output
-27.0,60.0,0.3162974772556186
-143.0,60.0,0.02044614314825792
22.0,60.0,0.32724559114465857
-139.0,60.0,0.02391392516756377
116.0,60.0,0.05400325192554891
-73.0,60.0,0.16696667900535503
-139.0,60.0,0.02391392516756377
-71.0,60.0,0.17378071843989554
21.0,60.0,0.3292058221775197
126.0,60.0,0.03858768385656983
22.0,60.0,0.32724559114465857
141.0,60.0,0.022124446076351098
-10.0,60.0,0.34517249086037066
74.0,60.0,0.1635923395699666
91.0,60.0,0.1108074782863344
-109.0,60.0,0.06720813290610371
-128.0,60.0,0.03595893521587302
-94.0,60.0,0.10258697057860953
125.0,60.0,0.03995661600339043
33.0,60.0,0.30087146726088976
-125.0,60.0,0.03995661600339043
149.0,60.0,0.01602998341921417
57.0,60.0,0.2228910650301101
-46.0,60.0,0.26087575659004314
15.0,60.0,0.3392316320667204
-82.0,60.0,0.13755781006642814
89.0,60.0,0.11648869918473723
-8.0,60.0,0.3469026751708997
2.0,60.0,0.3498056095579003
134.0,60.0,0.02890585777034022
-56.0,60.0,0.2264168114125233
77.0,60.0,0.15361676044808398
-150.0,60.0,0.015377926768192596
60.0,60.0,0.21228573089942168
-67.0,60.0,0.18762793491091986
16.0,60.0,0.33777419122638813
145.0,60.0,0.018874168960718
-33.0,60.0,0.30087146726088976
9.0,60.0,0.3460845656139316
92.0,60.0,0.10802661143281662
-31.0,60.0,0.3062681214718266
34.0,60.0,0.2980846775303043
-59.0,60.0,0.21582349746172036
106.0,60.0,0.07350677647648586
-130.0,60.0,0.03347205569138851
-12.0,60.0,0.3430695356573643
79.0,60.0,0.1471022022977329
22.0,60.0,0.32724559114465857
-37.0,60.0,0.28939550026932825
-60.0,60.0,0.21228573089942168
-120.0,60.0,0.04736734913281444
-141.0,60.0,0.022124446076351098
-67.0,60.0,0.18762793491091986
24.0,60.0,0.3230907212353225
44.0,60.0,0.2674798578100216
63.0,60.0,0.20168017578512995
-148.0,60.0,0.01670504771710745
63.0,60.0,0.20168017578512995
66.0,60.0,0.1911260493238983
78.0,60.0,0.15034507537375869
12.0,60.0,0.3430695356573643
-21.0,60.0,0.3292058221775197
12.0,60.0,0.3430695356573643
127.0,60.0,0.03725530182591635
-41.0,60.0,0.2771228562592912
139.0,60.0,0.02391392516756377
101.0,60.0,0.084870587722229
-27.0,60.0,0.3162974772556186
71.0,60.0,0.17378071843989554
-129.0,60.0,0.034698038378761585
62.0,60.0,0.20521213841054448
27.0,60.0,0.3162974772556186
99.0,60.0,0.08971905299527576
29.0,60.0,0.31141536470806164
33.0,60.0,0.30087146726088976
14.0,60.0,0.34060073707031785
-148.0,60.0,0.01670504771710745
96.0,60.0,0.09731305515861795
1.0,60.0,0.34995139226450417
-142.0,60.0,0.021271701023868463
12.0,60.0,0.3430695356573643
-108.0,60.0,0.06926454467926513
85.0,60.0,0.12831150397578583
100.0,60.0,0.08727327307205367
-82.0,60.0,0.13755781006642814
-126.0,60.0,0.03858768385656983
-122.0,60.0,0.044287874765495124
-66.0,60.0,0.1911260493238983
-62.0,60.0,0.20521213841054448
107.0,60.0,0.0713640517447787
-66.0,60.0,0.1911260493238983
98.0,60.0,0.09220775757628984
-58.0,60.0,0.21935927972104752
98.0,60.0,0.09220775757628984
-135.0,60.0,0.027845828051379688
-116.0,60.0,0.05400325192554891
-64.0,60.0,0.19815395233101912
-77.0,60.0,0.15361676044808398
75.0,60.0,0.16024167662006497
-44.0,60.0,0.2674798578100216
-103.0,60.0,0.08019498103163092
-141.0,60.0,0.022124446076351098
73.0,60.0,0.16696667900535503
30.0,60.0,0.3088739159046084
-44.0,60.0,0.2674798578100216
93.0,60.0,0.10528628402504643
77.0,60.0,0.15361676044808398
-37.0,60.0,0.28939550026932825
-69.0,60.0,0.1806719858809237
117.0,60.0,0.0522836213376463
3.0,60.0,0.3495627733236033
119.0,60.0,0.048966069493220486
-71.0,60.0,0.17378071843989554
136.0,60.0,0.02681722126317272
-73.0,60.0,0.16696667900535503
-55.0,60.0,0.22993444937724394
-116.0,60.0,0.05400325192554891
82.0,60.0,0.13755781006642814
48.0,60.0,0.2541521629757918
124.0,60.0,0.041362621013623195
-7.0,60.0,0.34762614242756074
-12.0,60.0,0.3430695356573643
46.0,60.0,0.26087575659004314
67.0,60.0,0.18762793491091986
-64.0,60.0,0.19815395233101912
-130.0,60.0,0.03347205569138851
44.0,60.0,0.2674798578100216
134.0,60.0,0.02890585777034022
-134.0,60.0,0.02890585777034022
-24.0,60.0,0.3230907212353225
131.0,60.0,0.0322804225111494
-34.0,60.0,0.2980846775303043
104.0,60.0,0.07792220305761183
-23.0,60.0,0.32520668442057904
-79.0,60.0,0.1471022022977329
2.0,60.0,0.3498056095579003
-149.0,60.0,0.01602998341921417
92.0,60.0,0.10802661143281662
142.0,60.0,0.021271701023868463
47.0,60.0,0.25752778029563494
-114.0,60.0,0.05756605980200421
139.0,60.0,0.02391392516756377
36.0,60.0,0.2923445739939452
123.0,60.0,0.04280620867141521
-61.0,60.0,0.2087479616073133
115.0,60.0,0.05576394975872536
75.0,60.0,0.16024167662006497
-30.0,60.0,0.3088739159046084
-4.0,60.0,0.3492230857799622
-99.0,60.0,0.08971905299527576
109.0,60.0,0.06720813290610371
-102.0,60.0,0.08251112679455223
53.0,60.0,0.2369369958728864
-47.0,60.0,0.25752778029563494
-27.0,60.0,0.3162974772556186
19.0,60.0,0.33288406146698796
-127.0,60.0,0.03725530182591635
-148.0,60.0,0.01670504771710745
114.0,60.0,0.05756605980200421
87.0,60.0,0.12232521006991476
-84.0,60.0,0.13135888459798983
-78.0,60.0,0.15034507537375869
-113.0,60.0,0.059409903155456946
143.0,60.0,0.02044614314825792
86.0,60.0,0.1253000088160099
91.0,60.0,0.1108074782863344
95.0,60.0,0.09992909977341166
-34.0,60.0,0.2980846775303043
-87.0,60.0,0.12232521006991476
6.0,60.0,0.3482543677174388
102.0,60.0,0.08251112679455223
-115.0,60.0,0.05576394975872536
137.0,60.0,0.025819437478940603
-143.0,60.0,0.02044614314825792
-13.0,60.0,0.3418803876796338
-109.0,60.0,0.06720813290610371
82.0,60.0,0.13755781006642814
-11.0,60.0,0.3441672045172711
-117.0,60.0,0.0522836213376463
57.0,60.0,0.2228910650301101
-145.0,60.0,0.018874168960718
-36.0,60.0,0.2923445739939452
-137.0,60.0,0.025819437478940603
57.0,60.0,0.2228910650301101
-81.0,60.0,0.1407074840831292
135.0,60.0,0.027845828051379688
72.0,60.0,0.1703632895859901
46.0,60.0,0.26087575659004314
65.0,60.0,0.194635309320623
-26.0,60.0,0.3186343686361998
9.0,60.0,0.3460845656139316
-124.0,60.0,0.041362621013623195
-68.0,60.0,0.18414268743270976
-97.0,60.0,0.09473917590128016
-97.0,60.0,0.09473917590128016
15.0,60.0,0.3392316320667204
-51.0,60.0,0.24388167142361217
-14.0,60.0,0.34060073707031785
-147.0,60.0,0.01740370569432236
-16.0,60.0,0.33777419122638813
79.0,60.0,0.1471022022977329
-9.0,60.0,0.3460845656139316
1.0,60.0,0.34995139226450417
131.0,60.0,0.0322804225111494
-83.0,60.0,0.13444129010197503
-15.0,60.0,0.3392316320667204
98.0,60.0,0.09220775757628984
-58.0,60.0,0.21935927972104752
120.0,60.0,0.04736734913281444
-112.0,60.0,0.061295775920802834
98.0,60.0,0.09220775757628984
-84.0,60.0,0.13135888459798983
12.0,60.0,0.3430695356573643
-28.0,60.0,0.31389052091140407
-45.0,60.0,0.2641938606961525
-82.0,60.0,0.13755781006642814
-108.0,60.0,0.06926454467926513
68.0,60.0,0.18414268743270976
32.0,60.0,0.3035999656141937
-135.0,60.0,0.027845828051379688
-110.0,60.0,0.06519466229419531
54.0,60.0,0.23344188380046602
-99.0,60.0,0.08971905299527576
-107.0,60.0,0.0713640517447787
33.0,60.0,0.30087146726088976
104.0,60.0,0.07792220305761183
77.0,60.0,0.15361676044808398
12.0,60.0,0.3430695356573643
101.0,60.0,0.084870587722229
22.0,60.0,0.32724559114465857
-28.0,60.0,0.31389052091140407
64.0,60.0,0.19815395233101912
-78.0,60.0,0.15034507537375869
84.0,60.0,0.13135888459798983
-12.0,60.0,0.3430695356573643
3.0,60.0,0.3495627733236033
-18.0,60.0,0.334599118641585
23.0,60.0,0.32520668442057904
31.0,60.0,0.3062681214718266
89.0,60.0,0.11648869918473723
24.0,60.0,0.3230907212353225
-8.0,60.0,0.3469026751708997
1.0,60.0,0.34995139226450417
149.0,60.0,0.01602998341921417
35.0,60.0,0.29524167717248206
-2.0,60.0,0.3498056095579003
-82.0,60.0,0.13755781006642814
83.0,60.0,0.13444129010197503
-32.0,60.0,0.3035999656141937
18.0,60.0,0.334599118641585
-116.0,60.0,0.05400325192554891
124.0,60.0,0.041362621013623195
85.0,60.0,0.12831150397578583
-87.0,60.0,0.12232521006991476
25.0,60.0,0.3208993745062101
-41.0,60.0,0.2771228562592912
83.0,60.0,0.13444129010197503
37.0,60.0,0.28939550026932825
-80.0,60.0,0.1438893016775156
94.0,60.0,0.10258697057860953
73.0,60.0,0.16696667900535503
-148.0,60.0,0.01670504771710745
-2.0,60.0,0.3498056095579003
-125.0,60.0,0.03995661600339043
106.0,60.0,0.07350677647648586
-49.0,60.0,0.2507511297364074
46.0,60.0,0.26087575659004314
132.0,60.0,0.03112256611078522
-61.0,60.0,0.2087479616073133
-138.0,60.0,0.024851873808872944
115.0,60.0,0.05576394975872536
82.0,60.0,0.13755781006642814
140.0,60.0,0.023004985015785663
29.0,60.0,0.31141536470806164
8.0,60.0,0.3469026751708997
-76.0,60.0,0.15691604737933004
-127.0,60.0,0.03725530182591635
-14.0,60.0,0.34060073707031785
-7.0,60.0,0.34762614242756074
117.0,60.0,0.0522836213376463
-133.0,60.0,0.029997906591015203
-129.0,60.0,0.034698038378761585
109.0,60.0,0.06720813290610371
67.0,60.0,0.18762793491091986
87.0,60.0,0.12232521006991476
-53.0,60.0,0.2369369958728864
115.0,60.0,0.05576394975872536
55.0,60.0,0.22993444937724394
62.0,60.0,0.20521213841054448
-138.0,60.0,0.024851873808872944
-26.0,60.0,0.3186343686361998
-10.0,60.0,0.34517249086037066
29.0,60.0,0.31141536470806164
73.0,60.0,0.16696667900535503
65.0,60.0,0.194635309320623
-102.0,60.0,0.08251112679455223
127.0,60.0,0.03725530182591635
89.0,60.0,0.11648869918473723
82.0,60.0,0.13755781006642814
-135.0,60.0,0.027845828051379688
30.0,60.0,0.3088739159046084
-82.0,60.0,0.13755781006642814
-31.0,60.0,0.3062681214718266
-108.0,60.0,0.06926454467926513
72.0,60.0,0.1703632895859901
45.0,60.0,0.2641938606961525
-38.0,60.0,0.2863966101442422
-33.0,60.0,0.30087146726088976
44.0,60.0,0.2674798578100216
-25.0,60.0,0.3208993745062101
143.0,60.0,0.02044614314825792
-51.0,60.0,0.24388167142361217
-136.0,60.0,0.02681722126317272
-99.0,60.0,0.08971905299527576
-88.0,60.0,0.11938786933380718
70.0,60.0,0.17721746582683517
-137.0,60.0,0.025819437478940603
73.0,60.0,0.16696667900535503
-16.0,60.0,0.33777419122638813
-4.0,60.0,0.3492230857799622
-57.0,60.0,0.2228910650301101
-18.0,60.0,0.334599118641585
48.0,60.0,0.2541521629757918
-133.0,60.0,0.029997906591015203
37.0,60.0,0.28939550026932825
58.0,60.0,0.21935927972104752
-144.0,60.0,0.019647166991946803
125.0,60.0,0.03995661600339043
11.0,60.0,0.3441672045172711
51.0,60.0,0.24388167142361217
-16.0,60.0,0.33777419122638813
-110.0,60.0,0.06519466229419531
-60.0,60.0,0.21228573089942168
96.0,60.0,0.09731305515861795
-34.0,60.0,0.2980846775303043
16.0,60.0,0.33777419122638813
4.0,60.0,0.3492230857799622
18.0,60.0,0.334599118641585
3.0,60.0,0.3495627733236033
31.0,60.0,0.3062681214718266
99.0,60.0,0.08971905299527576
65.0,60.0,0.194635309320623
-62.0,60.0,0.20521213841054448
-149.0,60.0,0.01602998341921417
59.0,60.0,0.21582349746172036
-37.0,60.0,0.28939550026932825
39.0,60.0,0.2833500770337604
120.0,60.0,0.04736734913281444
-29.0,60.0,0.31141536470806164
144.0,60.0,0.019647166991946803
-147.0,60.0,0.01740370569432236
-103.0,60.0,0.08019498103163092
-17.0,60.0,0.33622960190438766
81.0,60.0,0.1407074840831292
47.0,60.0,0.25752778029563494
18.0,60.0,0.334599118641585
-85.0,60.0,0.12831150397578583
-137.0,60.0,0.025819437478940603
-127.0,60.0,0.03725530182591635
17.0,60.0,0.33622960190438766
143.0,60.0,0.02044614314825792
58.0,60.0,0.21935927972104752
-73.0,60.0,0.16696667900535503
131.0,60.0,0.0322804225111494
-85.0,60.0,0.12831150397578583
-71.0,60.0,0.17378071843989554
16.0,60.0,0.33777419122638813
92.0,60.0,0.10802661143281662
91.0,60.0,0.1108074782863344
61.0,60.0,0.2087479616073133
144.0,60.0,0.019647166991946803
48.0,60.0,0.2541521629757918
132.0,60.0,0.03112256611078522
-95.0,60.0,0.09992909977341166
-65.0,60.0,0.194635309320623
7.0,60.0,0.34762614242756074
-141.0,60.0,0.022124446076351098
132.0,60.0,0.03112256611078522
-124.0,60.0,0.041362621013623195
-136.0,60.0,0.02681722126317272
0.0,60.0,0.34995139226450417
-63.0,60.0,0.20168017578512995
110.0,60.0,0.06519466229419531
-86.0,60.0,0.1253000088160099
-123.0,60.0,0.04280620867141521
109.0,60.0,0.06720813290610371
150.0,60.0,0.015377926768192596
53.0,60.0,0.2369369958728864
106.0,60.0,0.07350677647648586
15.0,60.0,0.3392316320667204
-70.0,60.0,0.17721746582683517
13.0,60.0,0.3418803876796338
-97.0,60.0,0.09473917590128016
-78.0,60.0,0.15034507537375869
76.0,60.0,0.15691604737933004
120.0,60.0,0.04736734913281444
117.0,60.0,0.0522836213376463
17.0,60.0,0.33622960190438766
2.0,60.0,0.3498056095579003
-149.0,60.0,0.01602998341921417
-35.0,60.0,0.29524167717248206
42.0,60.0,0.27394658838465386
-92.0,60.0,0.10802661143281662
-4.0,60.0,0.3492230857799622
-53.0,60.0,0.2369369958728864
-2.0,60.0,0.3498056095579003
20.0,60.0,0.33108581411736787
-140.0,60.0,0.023004985015785663
125.0,60.0,0.03995661600339043
146.0,60.0,0.018126547908235705
-138.0,60.0,0.024851873808872944
34.0,60.0,0.2980846775303043
82.0,60.0,0.13755781006642814
-49.0,60.0,0.2507511297364074
87.0,60.0,0.12232521006991476
-134.0,60.0,0.02890585777034022
-141.0,60.0,0.022124446076351098
-32.0,60.0,0.3035999656141937
-134.0,60.0,0.02890585777034022
62.0,60.0,0.20521213841054448
31.0,60.0,0.3062681214718266
-22.0,60.0,0.32724559114465857
-31.0,60.0,0.3062681214718266
-44.0,60.0,0.2674798578100216
84.0,60.0,0.13135888459798983
27.0,60.0,0.3162974772556186
-116.0,60.0,0.05400325192554891
-8.0,60.0,0.3469026751708997
54.0,60.0,0.23344188380046602
-147.0,60.0,0.01740370569432236
79.0,60.0,0.1471022022977329
141.0,60.0,0.022124446076351098
87.0,60.0,0.12232521006991476
-73.0,60.0,0.16696667900535503
-72.0,60.0,0.1703632895859901
-12.0,60.0,0.3430695356573643
63.0,60.0,0.20168017578512995
130.0,60.0,0.03347205569138851
-74.0,60.0,0.1635923395699666
35.0,60.0,0.29524167717248206
-72.0,60.0,0.1703632895859901
-102.0,60.0,0.08251112679455223
-34.0,60.0,0.2980846775303043
-3.0,60.0,0.3495627733236033
-91.0,60.0,0.1108074782863344
-62.0,60.0,0.20521213841054448
-34.0,60.0,0.2980846775303043
-13.0,60.0,0.3418803876796338
2.0,60.0,0.3498056095579003
-139.0,60.0,0.02391392516756377
52.0,60.0,0.24041764511008573
-110.0,60.0,0.06519466229419531
93.0,60.0,0.10528628402504643
-133.0,60.0,0.029997906591015203
106.0,60.0,0.07350677647648586
-105.0,60.0,0.07569280839046055
71.0,60.0,0.17378071843989554
10.0,60.0,0.34517249086037066
112.0,60.0,0.061295775920802834
-22.0,60.0,0.32724559114465857
-81.0,60.0,0.1407074840831292
34.0,60.0,0.2980846775303043
-44.0,60.0,0.2674798578100216
48.0,60.0,0.2541521629757918
122.0,60.0,0.044287874765495124
-100.0,60.0,0.08727327307205367
28.0,60.0,0.31389052091140407
20.0,60.0,0.33108581411736787
135.0,60.0,0.027845828051379688
-143.0,60.0,0.02044614314825792
-139.0,60.0,0.02391392516756377
83.0,60.0,0.13444129010197503
121.0,60.0,0.045808100040451376
138.0,60.0,0.024851873808872944
-128.0,60.0,0.03595893521587302
79.0,60.0,0.1471022022977329
111.0,60.0,0.06322394806661288
139.0,60.0,0.02391392516756377
45.0,60.0,0.2641938606961525
-32.0,60.0,0.3035999656141937
-128.0,60.0,0.03595893521587302
-3.0,60.0,0.3495627733236033
105.0,60.0,0.07569280839046055
-105.0,60.0,0.07569280839046055
-34.0,60.0,0.2980846775303043
-143.0,60.0,0.02044614314825792
74.0,60.0,0.1635923395699666
-34.0,60.0,0.2980846775303043
-34.0,60.0,0.2980846775303043
120.0,60.0,0.04736734913281444
-77.0,60.0,0.15361676044808398
-97.0,60.0,0.09473917590128016
24.0,60.0,0.3230907212353225
-54.0,60.0,0.23344188380046602
119.0,60.0,0.048966069493220486
9.0,60.0,0.3460845656139316
-6.0,60.0,0.3482543677174388
-113.0,60.0,0.059409903155456946
-91.0,60.0,0.1108074782863344
-69.0,60.0,0.1806719858809237
69.0,60.0,0.1806719858809237
-55.0,60.0,0.22993444937724394
-59.0,60.0,0.21582349746172036
83.0,60.0,0.13444129010197503
97.0,60.0,0.09473917590128016
-48.0,60.0,0.2541521629757918
-117.0,60.0,0.0522836213376463
-32.0,60.0,0.3035999656141937
50.0,60.0,0.24732689725020066
101.0,60.0,0.084870587722229
-131.0,60.0,0.0322804225111494
84.0,60.0,0.13135888459798983
10.0,60.0,0.34517249086037066
-107.0,60.0,0.0713640517447787
-47.0,60.0,0.25752778029563494
148.0,60.0,0.01670504771710745
133.0,60.0,0.029997906591015203
-15.0,60.0,0.3392316320667204
-136.0,60.0,0.02681722126317272
-37.0,60.0,0.28939550026932825
109.0,60.0,0.06720813290610371
-49.0,60.0,0.2507511297364074
-62.0,60.0,0.20521213841054448
-124.0,60.0,0.041362621013623195
-55.0,60.0,0.22993444937724394
-148.0,60.0,0.01670504771710745
114.0,60.0,0.05756605980200421
-143.0,60.0,0.02044614314825792
-63.0,60.0,0.20168017578512995
5.0,60.0,0.34878682963962915
57.0,60.0,0.2228910650301101
-75.0,60.0,0.16024167662006497
140.0,60.0,0.023004985015785663
-79.0,60.0,0.1471022022977329
-39.0,60.0,0.2833500770337604
90.0,60.0,0.1136283635754224
23.0,60.0,0.32520668442057904
35.0,60.0,0.29524167717248206
150.0,60.0,0.015377926768192596
-74.0,60.0,0.1635923395699666
75.0,60.0,0.16024167662006497
132.0,60.0,0.03112256611078522
47.0,60.0,0.25752778029563494
-75.0,60.0,0.16024167662006497
10.0,60.0,0.34517249086037066
-43.0,60.0,0.27073151193867595
16.0,60.0,0.33777419122638813
-52.0,60.0,0.24041764511008573
143.0,60.0,0.02044614314825792
80.0,60.0,0.1438893016775156
59.0,60.0,0.21582349746172036
-26.0,60.0,0.3186343686361998
19.0,60.0,0.33288406146698796
0.0,60.0,0.34995139226450417
-104.0,60.0,0.07792220305761183
108.0,60.0,0.06926454467926513
-50.0,60.0,0.24732689725020066
-68.0,60.0,0.18414268743270976
-43.0,60.0,0.27073151193867595
23.0,60.0,0.32520668442057904
149.0,60.0,0.01602998341921417
1.0,60.0,0.34995139226450417
-62.0,60.0,0.20521213841054448
67.0,60.0,0.18762793491091986
-54.0,60.0,0.23344188380046602
-2.0,60.0,0.3498056095579003
-77.0,60.0,0.15361676044808398
-11.0,60.0,0.3441672045172711
101.0,60.0,0.084870587722229
12.0,60.0,0.3430695356573643
-35.0,60.0,0.29524167717248206
117.0,60.0,0.0522836213376463
-90.0,60.0,0.1136283635754224
139.0,60.0,0.02391392516756377
70.0,60.0,0.17721746582683517
132.0,60.0,0.03112256611078522
-47.0,60.0,0.25752778029563494
80.0,60.0,0.1438893016775156
-94.0,60.0,0.10258697057860953
99.0,60.0,0.08971905299527576
-147.0,60.0,0.01740370569432236
-114.0,60.0,0.05756605980200421
149.0,60.0,0.01602998341921417
92.0,60.0,0.10802661143281662
135.0,60.0,0.027845828051379688
130.0,60.0,0.03347205569138851
39.0,60.0,0.2833500770337604
-117.0,60.0,0.0522836213376463
-61.0,60.0,0.2087479616073133
121.0,60.0,0.045808100040451376
-93.0,60.0,0.10528628402504643
95.0,60.0,0.09992909977341166
-35.0,60.0,0.29524167717248206
-76.0,60.0,0.15691604737933004
-82.0,60.0,0.13755781006642814
-133.0,60.0,0.029997906591015203
-64.0,60.0,0.19815395233101912
-102.0,60.0,0.08251112679455223
-68.0,60.0,0.18414268743270976
34.0,60.0,0.2980846775303043
-88.0,60.0,0.11938786933380718
43.0,60.0,0.27073151193867595
-88.0,60.0,0.11938786933380718
-134.0,60.0,0.02890585777034022
-15.0,60.0,0.3392316320667204
8.0,60.0,0.3469026751708997
21.0,60.0,0.3292058221775197
111.0,60.0,0.06322394806661288
91.0,60.0,0.1108074782863344
63.0,60.0,0.20168017578512995
-87.0,60.0,0.12232521006991476
-116.0,60.0,0.05400325192554891
8.0,60.0,0.3469026751708997
-99.0,60.0,0.08971905299527576
150.0,60.0,0.015377926768192596
8.0,60.0,0.3469026751708997
55.0,60.0,0.22993444937724394
-133.0,60.0,0.029997906591015203
-112.0,60.0,0.061295775920802834
113.0,60.0,0.059409903155456946
74.0,60.0,0.1635923395699666
135.0,60.0,0.027845828051379688
-7.0,60.0,0.34762614242756074
97.0,60.0,0.09473917590128016
-79.0,60.0,0.1471022022977329
79.0,60.0,0.1471022022977329
30.0,60.0,0.3088739159046084
32.0,60.0,0.3035999656141937
126.0,60.0,0.03858768385656983
-51.0,60.0,0.24388167142361217
0.0,60.0,0.34995139226450417
32.0,60.0,0.3035999656141937
94.0,60.0,0.10258697057860953
141.0,60.0,0.022124446076351098
-73.0,60.0,0.16696667900535503
37.0,60.0,0.28939550026932825
7.0,60.0,0.34762614242756074
-36.0,60.0,0.2923445739939452
22.0,60.0,0.32724559114465857
-35.0,60.0,0.29524167717248206
142.0,60.0,0.021271701023868463
-88.0,60.0,0.11938786933380718
-133.0,60.0,0.029997906591015203
100.0,60.0,0.08727327307205367
-86.0,60.0,0.1253000088160099
96.0,60.0,0.09731305515861795
-123.0,60.0,0.04280620867141521
150.0,60.0,0.015377926768192596
5.0,60.0,0.34878682963962915
-37.0,60.0,0.28939550026932825
-113.0,60.0,0.059409903155456946
50.0,60.0,0.24732689725020066
89.0,60.0,0.11648869918473723
-87.0,60.0,0.12232521006991476
37.0,60.0,0.28939550026932825
1.0,60.0,0.34995139226450417
-95.0,60.0,0.09992909977341166
-113.0,60.0,0.059409903155456946
17.0,60.0,0.33622960190438766
69.0,60.0,0.1806719858809237
-32.0,60.0,0.3035999656141937
-13.0,60.0,0.3418803876796338
65.0,60.0,0.194635309320623
-28.0,60.0,0.31389052091140407
-101.0,60.0,0.084870587722229
140.0,60.0,0.023004985015785663
-112.0,60.0,0.061295775920802834
19.0,60.0,0.33288406146698796
23.0,60.0,0.32520668442057904
137.0,60.0,0.025819437478940603
-128.0,60.0,0.03595893521587302
-17.0,60.0,0.33622960190438766
118.0,60.0,0.050604690296004985
-94.0,60.0,0.10258697057860953
-47.0,60.0,0.25752778029563494
129.0,60.0,0.034698038378761585
33.0,60.0,0.30087146726088976
105.0,60.0,0.07569280839046055
38.0,60.0,0.2863966101442422
90.0,60.0,0.1136283635754224
-38.0,60.0,0.2863966101442422
-63.0,60.0,0.20168017578512995
134.0,60.0,0.02890585777034022
50.0,60.0,0.24732689725020066
81.0,60.0,0.1407074840831292
-25.0,60.0,0.3208993745062101
65.0,60.0,0.194635309320623
121.0,60.0,0.045808100040451376
-145.0,60.0,0.018874168960718
-32.0,60.0,0.3035999656141937
-99.0,60.0,0.08971905299527576
-44.0,60.0,0.2674798578100216
-74.0,60.0,0.1635923395699666
-10.0,60.0,0.34517249086037066
-129.0,60.0,0.034698038378761585
-128.0,60.0,0.03595893521587302
89.0,60.0,0.11648869918473723
32.0,60.0,0.3035999656141937
72.0,60.0,0.1703632895859901
128.0,60.0,0.03595893521587302
-142.0,60.0,0.021271701023868463
101.0,60.0,0.084870587722229
-92.0,60.0,0.10802661143281662
-126.0,60.0,0.03858768385656983
-1.0,60.0,0.34995139226450417
-97.0,60.0,0.09473917590128016
39.0,60.0,0.2833500770337604
81.0,60.0,0.1407074840831292
62.0,60.0,0.20521213841054448
127.0,60.0,0.03725530182591635
126.0,60.0,0.03858768385656983
-67.0,60.0,0.18762793491091986
-62.0,60.0,0.20521213841054448
-33.0,60.0,0.30087146726088976
111.0,60.0,0.06322394806661288
-136.0,60.0,0.02681722126317272
-81.0,60.0,0.1407074840831292
-5.0,60.0,0.34878682963962915
-148.0,60.0,0.01670504771710745
55.0,60.0,0.22993444937724394
-64.0,60.0,0.19815395233101912
138.0,60.0,0.024851873808872944
130.0,60.0,0.03347205569138851
44.0,60.0,0.2674798578100216
89.0,60.0,0.11648869918473723
-31.0,60.0,0.3062681214718266
