Input1,Input2,Output
-33.0,60.0,0.8672757617489443
48.0,60.0,0.7261490370567067
-88.0,60.0,0.3449371039122357
-48.0,60.0,0.7317158215362766
50.0,60.0,0.7066482778577162
-48.0,60.0,0.7261490370736909
69.0,60.0,0.5162056266609651
-29.0,60.0,0.8897581848801761
-34.0,60.0,0.8516705072294855
98.0,60.0,0.263450709205765
-55.0,60.0,0.6569555696492685
74.0,60.0,0.45875215353100274
-21.0,60.0,0.9417692903422491
-46.0,60.0,0.7491812043290772
19.0,60.0,0.9510973184771084
-78.0,60.0,0.42955735821073915
42.0,60.0,0.7813392170155901
-12.0,60.0,0.9801988775845613
40.0,60.0,0.8007308919774053
68.0,60.0,0.5261219640886576
-74.0,60.0,0.46742430541612034
-45.0,60.0,0.754840730595119
77.0,60.0,0.4388392788302662
54.0,60.0,0.6669768108584744
45.0,60.0,0.7535618091533687
-28.0,60.0,0.8968300608278751
-8.0,60.0,0.9911507639405046
47.0,60.0,0.7282511637482482
16.0,60.0,0.9606616722459166
99.0,60.0,0.2563401514150547
28.0,60.0,0.8964381935502024
34.0,60.0,0.8516705072294409
-61.0,60.0,0.5964227610301034
-15.0,60.0,0.9692332415059234
73.0,60.0,0.46814556723469264
93.0,60.0,0.29954138799829555
-63.0,60.0,0.5764924877798789
-12.0,60.0,0.9811697057769091
87.0,60.0,0.3483585036718289
-77.0,60.0,0.4389050300444226
24.0,60.0,0.9213969664869542
22.0,60.0,0.9292794591800054
-4.0,60.0,0.997805444049045
-55.0,60.0,0.6569555696493071
-30.0,60.0,0.8824969025847638
92.0,60.0,0.3075810443055979
-19.0,60.0,0.9511026631284574
-26.0,60.0,0.9103839756755724
86.0,60.0,0.34959509488106116
-56.0,60.0,0.6536114961890399
34.0,60.0,0.8516705055821507
-22.0,60.0,0.9360158732318273
15.0,60.0,0.9692258274508171
-84.0,60.0,0.37531750746149767
-86.0,60.0,0.3580000251885997
-76.0,60.0,0.4483329623471145
45.0,60.0,0.7532864680228826
-37.0,60.0,0.8268477640998945
-99.0,60.0,0.2632301432432459
87.0,60.0,0.3495006001997565
67.0,60.0,0.5360798140311996
-39.0,60.0,0.811153800086171
-77.0,60.0,0.43899468267964187
-94.0,60.0,0.29990563184742575
-3.0,60.0,0.9987507811492647
-93.0,60.0,0.3008191025303414
31.0,60.0,0.8736877224808276
84.0,60.0,0.37531109885139957
36.0,60.0,0.827661934649319
-82.0,60.0,0.3930223692052407
-69.0,60.0,0.5162056739454963
-53.0,60.0,0.6769628453511041
79.0,60.0,0.42024509847691105
-89.0,60.0,0.3328248551183118
-50.0,60.0,0.7069824038197343
68.0,60.0,0.5261219417426548
50.0,60.0,0.7066482778577162
33.0,60.0,0.8518297487912329
-19.0,60.0,0.9510973184771084
-93.0,60.0,0.3009721651596283
77.0,60.0,0.4378705121490192
3.0,60.0,0.9987507704317621
-89.0,60.0,0.3410666125052354
-12.0,60.0,0.9801986733067553
-40.0,60.0,0.8007374029168246
-73.0,60.0,0.4779080857089991
-19.0,60.0,0.9510973184771084
-20.0,60.0,0.9459650644727163
-27.0,60.0,0.9049281477710129
-54.0,60.0,0.6669768108584744
-11.0,60.0,0.9851946844099593
-46.0,60.0,0.7456436500411239
29.0,60.0,0.8897505530645404
56.0,60.0,0.6467055105840552
36.0,60.0,0.8352701462512762
-24.0,60.0,0.9232384082426367
7.0,60.0,0.9914074403512899
-64.0,60.0,0.5675164903650611
43.0,60.0,0.7735186055390743
49.0,60.0,0.7154647443035953
-39.0,60.0,0.8095716486678869
-14.0,60.0,0.973144963058051
35.0,60.0,0.8435476490642125
99.0,60.0,0.2563385741548011
-84.0,60.0,0.3753110988516838
12.0,60.0,0.9801962821975644
-94.0,60.0,0.2931056303411585
-11.0,60.0,0.9840963988585314
33.0,60.0,0.8595926833907573
30.0,60.0,0.8820837901260382
7.0,60.0,0.9932175497930307
36.0,60.0,0.8352117040474681
-39.0,60.0,0.8095719289055731
27.0,60.0,0.9026923668641991
-54.0,60.0,0.6669768108584744
27.0,60.0,0.9037069696534534
41.0,60.0,0.7827159454654754
91.0,60.0,0.3165927951037684
35.0,60.0,0.8435476490642345
20.0,60.0,0.945664094303566
-47.0,60.0,0.7410274077672659
91.0,60.0,0.3151490444848177
-26.0,60.0,0.910383910393542
3.0,60.0,0.998750774431804
16.0,60.0,0.9641356967691769
-7.0,60.0,0.9932175497930308
-69.0,60.0,0.516205873519131
-20.0,60.0,0.9459594759689427
6.0,60.0,0.9950124791926285
-38.0,60.0,0.8266759845004279
46.0,60.0,0.7359011171190816
-90.0,60.0,0.32691345580579717
62.0,60.0,0.5822618386271895
-98.0,60.0,0.26345073601307156
52.0,60.0,0.6869075574573879
-84.0,60.0,0.37531109885139957
76.0,60.0,0.44826527290422924
-69.0,60.0,0.5162056818105805
46.0,60.0,0.7453384705955983
0.0,60.0,1.0
-73.0,60.0,0.47704765465932586
21.0,60.0,0.940588063351137
42.0,60.0,0.7799526150680385
64.0,60.0,0.5661541495171971
-98.0,60.0,0.26345091823259154
-48.0,60.0,0.7261490370969927
-32.0,60.0,0.8674284731841125
66.0,60.0,0.5460744266156149
-55.0,60.0,0.6569555697107217
-44.0,60.0,0.7734152399233513
77.0,60.0,0.43238298772731826
-14.0,60.0,0.9731449630580518
-65.0,60.0,0.5591224999926543
-56.0,60.0,0.6469051754974969
11.0,60.0,0.9823455113220124
57.0,60.0,0.6368316143717342
-92.0,60.0,0.30864746123661896
88.0,60.0,0.3334577944179015
-11.0,60.0,0.9833944333224768
6.0,60.0,0.9949628394803869
-47.0,60.0,0.7362712270536033
-11.0,60.0,0.983334870049346
21.0,60.0,0.9390536923828864
2.0,60.0,0.999444593223517
52.0,60.0,0.6869075574571606
98.0,60.0,0.2634507358230316
76.0,60.0,0.44833156394094303
-93.0,60.0,0.308637607914992
58.0,60.0,0.6169494910446177
75.0,60.0,0.4545041530080301
48.0,60.0,0.7214278276760853
100.0,60.0,0.2493522084339933
54.0,60.0,0.6569681078150269
35.0,60.0,0.8435476481048507
34.0,60.0,0.8460270674836274
-46.0,60.0,0.7454502519269443
-36.0,60.0,0.835460565825571
-98.0,60.0,0.2634507359322567
-65.0,60.0,0.5561008837732087
29.0,60.0,0.8897581410611956
83.0,60.0,0.3841179703474591
59.0,60.0,0.6131061985442073
-83.0,60.0,0.3917666570222486
-77.0,60.0,0.43890510308567954
25.0,60.0,0.9168552925103575
-75.0,60.0,0.4578818746170836
94.0,60.0,0.2923474838408014
-55.0,60.0,0.6665365469773318
-31.0,60.0,0.8750528889405715
-24.0,60.0,0.92786683176692
61.0,60.0,0.596422747442704
-7.0,60.0,0.9932273687766247
81.0,60.0,0.4020213830940696
-6.0,60.0,0.9950260497846659
69.0,60.0,0.5108098646772905
2.0,60.0,0.9994445987368576
48.0,60.0,0.726149037073673
-89.0,60.0,0.33282485481353496
-76.0,60.0,0.44833156394095136
44.0,60.0,0.7642281651595774
4.0,60.0,0.9977802340773003
-5.0,60.0,0.9965340509313718
-70.0,60.0,0.5063356166481007
-21.0,60.0,0.945554729897595
-42.0,60.0,0.7829430294307256
-78.0,60.0,0.4352174025600699
-39.0,60.0,0.8095717592367215
85.0,60.0,0.36660236034724014
-63.0,60.0,0.5762290736718004
60.0,60.0,0.606523262035902
34.0,60.0,0.8439083709131455
21.0,60.0,0.9405356561972352
-49.0,60.0,0.7164317993279781
-79.0,60.0,0.4259017165919189
97.0,60.0,0.2706833597179429
19.0,60.0,0.9510108068092028
-85.0,60.0,0.36677606047662253
55.0,60.0,0.6502550566385412
-71.0,60.0,0.49651633839970155
93.0,60.0,0.2933411539733916
55.0,60.0,0.6569245686259635
-62.0,60.0,0.5863466757256525
-1.0,60.0,0.9998611207557957
-68.0,60.0,0.5279178111011603
-88.0,60.0,0.3488515370303182
55.0,60.0,0.6569550666840187
0.0,60.0,0.9999999999843702
92.0,60.0,0.308647209203753
-18.0,60.0,0.9559974818331061
26.0,60.0,0.9051751283651026
54.0,60.0,0.6669768108584744
-30.0,60.0,0.8824969060084743
59.0,60.0,0.6166385641763438
10.0,60.0,0.9862071157715055
-70.0,60.0,0.5063356166505577
89.0,60.0,0.3328247510801389
-21.0,60.0,0.945340340000952
52.0,60.0,0.6839207216886396
-1.0,60.0,0.9998781226443596
-33.0,60.0,0.8596332562696032
-5.0,60.0,0.9965337989703691
22.0,60.0,0.934838073767258
9.0,60.0,0.988813044611233
-24.0,60.0,0.9232770268904413
-13.0,60.0,0.9792941201343338
-47.0,60.0,0.7393933514605476
-60.0,60.0,0.6165881601164571
87.0,60.0,0.3495006001997565
8.0,60.0,0.9911324553437816
-71.0,60.0,0.4965163383999257
-47.0,60.0,0.7444418125898824
-23.0,60.0,0.9296889509808525
-72.0,60.0,0.4867525034184761
-51.0,60.0,0.7036698226949073
23.0,60.0,0.9290596551659315
-74.0,60.0,0.46740670120947586
70.0,60.0,0.501549441406379
-12.0,60.0,0.9802549223316783
-18.0,60.0,0.9575365594678567
33.0,60.0,0.8596327407609223
-69.0,60.0,0.5162129143686279
-18.0,60.0,0.9562348672692947
10.0,60.0,0.9862071167439163
24.0,60.0,0.9231163463844967
-69.0,60.0,0.5162056739454963
81.0,60.0,0.40202123866742434
51.0,60.0,0.6967831817655552
-25.0,60.0,0.9168553570359774
33.0,60.0,0.859632763602532
17.0,60.0,0.9606560054411076
-22.0,60.0,0.9350050505369945
81.0,60.0,0.3957409125336836
-60.0,60.0,0.6065308636211153
86.0,60.0,0.35031441160583804
-39.0,60.0,0.8098701817717502
-72.0,60.0,0.4868104338746513
-72.0,60.0,0.48675225595997207
-3.0,60.0,0.9994383698608487
30.0,60.0,0.8816849885614048
54.0,60.0,0.6605986555451298
-3.0,60.0,0.998883928118204
77.0,60.0,0.4389050298516685
54.0,60.0,0.6668275296687676
77.0,60.0,0.42956898485197315
27.0,60.0,0.9037068613031464
45.0,60.0,0.7459249950868323
-47.0,60.0,0.7358083919790767
28.0,60.0,0.8968300597468645
16.0,60.0,0.9648804233628212
-60.0,60.0,0.6080407337021073
67.0,60.0,0.5360757311983371
-10.0,60.0,0.9884021858695353
58.0,60.0,0.6183032457878554
92.0,60.0,0.30747048222552836
-9.0,60.0,0.9888970553953979
-9.0,60.0,0.9889878952078798
55.0,60.0,0.6566933838028585
3.0,60.0,0.9987507802629588
55.0,60.0,0.6569555696492685
-45.0,60.0,0.7642164966811286
-96.0,60.0,0.2780373171284331
92.0,60.0,0.30864746123661896
-65.0,60.0,0.5566645587735288
-93.0,60.0,0.30081795504177067
-19.0,60.0,0.9510973184777495
-7.0,60.0,0.9934764240633558
-76.0,60.0,0.44833156394094303
-25.0,60.0,0.9176324924516137
31.0,60.0,0.8750517756337051
-15.0,60.0,0.9695193511179387
-23.0,60.0,0.9295829101428115
-50.0,60.0,0.7066587280352082
-29.0,60.0,0.8949125663533476
87.0,60.0,0.34950060019898765
-80.0,60.0,0.4111762815568133
-42.0,60.0,0.7827045818828344
-20.0,60.0,0.9459786834392115
-53.0,60.0,0.6771900104712834
-7.0,60.0,0.9932175498224436
-44.0,60.0,0.7642281651714904
-89.0,60.0,0.33328691596749427
30.0,60.0,0.8824968098701536
-17.0,60.0,0.9610584215029254
80.0,60.0,0.4025589546486228
12.0,60.0,0.979604201529036
-23.0,60.0,0.9291619554873688
94.0,60.0,0.28609133413673765
-45.0,60.0,0.7576737887451247
71.0,60.0,0.496347648209798
9.0,60.0,0.9886562444112459
-73.0,60.0,0.47704796339561156
85.0,60.0,0.3666027212952469
25.0,60.0,0.9168107546797238
36.0,60.0,0.835270211411272
53.0,60.0,0.6746121715264737
52.0,60.0,0.6869075574573879
32.0,60.0,0.8641005517905487
5.0,60.0,0.9955027009597901
2.0,60.0,0.9994445987368581
59.0,60.0,0.6117188744408222
-58.0,60.0,0.6268709618658397
77.0,60.0,0.43890292939728764
86.0,60.0,0.3578897898556616
62.0,60.0,0.5774140877631265
-78.0,60.0,0.42955765559814346
25.0,60.0,0.9168553557320289
63.0,60.0,0.5762290689769721
74.0,60.0,0.4674066844687649
12.0,60.0,0.9801986408637859
54.0,60.0,0.6669767328115085
84.0,60.0,0.37531108360804705
-63.0,60.0,0.5762290736718388
67.0,60.0,0.5360798139482236
1.0,60.0,0.9998611033905112
94.0,60.0,0.2931056302245987
-16.0,60.0,0.9650691177904471
60.0,60.0,0.6065306597126305
-85.0,60.0,0.3690149247075217
28.0,60.0,0.8968300542018924
-33.0,60.0,0.8596327636025423
66.0,60.0,0.5460694414304351
-87.0,60.0,0.3516692276201886
-47.0,60.0,0.7453118021560627
36.0,60.0,0.8294143053947874
12.0,60.0,0.9801986733067466
-35.0,60.0,0.8435517328560078
-75.0,60.0,0.4578347710250714
45.0,60.0,0.754839601157912
30.0,60.0,0.8824969025845955
31.0,60.0,0.8749393251717077
40.0,60.0,0.7999457721726059
-21.0,60.0,0.9405880633643421
89.0,60.0,0.33282485481353496
-28.0,60.0,0.8970674395038389
10.0,60.0,0.9847575571054485
-42.0,60.0,0.7827212854223772
32.0,60.0,0.8651012491583571
-99.0,60.0,0.25684100245865976
52.0,60.0,0.6869067854338324
-64.0,60.0,0.5662502674495202
-39.0,60.0,0.8110123875346223
-65.0,60.0,0.556119298589924
-98.0,60.0,0.2634520415177217
-9.0,60.0,0.9888130446112345
71.0,60.0,0.4923150891974923
75.0,60.0,0.4577274064109888
20.0,60.0,0.945664094303566
7.0,60.0,0.9930247532906624
5.0,60.0,0.9964865154247746
14.0,60.0,0.9731446685917857
1.0,60.0,0.9997879296615213
73.0,60.0,0.47704765430101437
31.0,60.0,0.8750500896671699
36.0,60.0,0.835270211341805
-62.0,60.0,0.5863203954586985
96.0,60.0,0.27781596554670224
17.0,60.0,0.9601543707445854
-62.0,60.0,0.5863203954586985
81.0,60.0,0.40202138309465485
70.0,60.0,0.5026441396853534
-52.0,60.0,0.6870023069731167
-20.0,60.0,0.9510910476112646
-31.0,60.0,0.879363994524564
-30.0,60.0,0.8824999120537417
21.0,60.0,0.9395931988992917
10.0,60.0,0.9862071167439163
-16.0,60.0,0.9650691177917515
-37.0,60.0,0.827321102095013
35.0,60.0,0.8435476490642345
82.0,60.0,0.3928887515356524
33.0,60.0,0.8521481067320921
-89.0,60.0,0.3328250639682758
96.0,60.0,0.2724750598492185
-27.0,60.0,0.9037070778895083
-50.0,60.0,0.7072685625920303
19.0,60.0,0.9510842535261914
-17.0,60.0,0.9606700160151341
27.0,60.0,0.9001817856121068
62.0,60.0,0.582791941912056
-96.0,60.0,0.27803730110626135
4.0,60.0,0.9977801895288527
-97.0,60.0,0.27780924259027856
-23.0,60.0,0.9328975392029468
85.0,60.0,0.3665999868167291
-1.0,60.0,0.9998692901459945
37.0,60.0,0.826841955354667
47.0,60.0,0.7357888745208676
-71.0,60.0,0.4965163384000194
17.0,60.0,0.9585534129803821
84.0,60.0,0.37531109885139957
56.0,60.0,0.6414067532063674
-11.0,60.0,0.9833355423170306
8.0,60.0,0.9909308164740714
-48.0,60.0,0.7261499722895437
-8.0,60.0,0.9920716517753793
58.0,60.0,0.6267407764931713
23.0,60.0,0.9291619421362691
-36.0,60.0,0.8353499700829384
29.0,60.0,0.8897577367571471
-75.0,60.0,0.45783336177161427
-95.0,60.0,0.2876111560973171
-44.0,60.0,0.7642281651714904
-52.0,60.0,0.6870177779676254
-2.0,60.0,0.9997846864587363
59.0,60.0,0.6077184787132467
-31.0,60.0,0.8750517756337903
-21.0,60.0,0.9405880633643425
-91.0,60.0,0.3165927951038126
-18.0,60.0,0.9559974818362985
-95.0,60.0,0.28551171363831906
-100.0,60.0,0.24936491216914816
-12.0,60.0,0.9802015609559092
22.0,60.0,0.9349874032354687
-11.0,60.0,0.9840963988585314
9.0,60.0,0.9862377463415756
6.0,60.0,0.9950112655318485
19.0,60.0,0.9510973184707063
-10.0,60.0,0.9862155768987825
73.0,60.0,0.47573907751400585
17.0,60.0,0.9602943127765688
-68.0,60.0,0.5261229240254074
-65.0,60.0,0.5561008838183552
-89.0,60.0,0.3329162683726316
87.0,60.0,0.349496394349825
-52.0,60.0,0.6869075574573883
100.0,60.0,0.249348022351416
-31.0,60.0,0.8750517756338105
76.0,60.0,0.44705133647504613
62.0,60.0,0.5863203954586985
69.0,60.0,0.5162056739454963
3.0,60.0,0.9982842926307773
-97.0,60.0,0.2709011919457094
-38.0,60.0,0.8256500292271092
3.0,60.0,0.9979863584149486
26.0,60.0,0.9101599295295366
-44.0,60.0,0.7709845310953655
-52.0,60.0,0.6965010390250727
54.0,60.0,0.6669768108584744
-40.0,60.0,0.8007376290747849
-32.0,60.0,0.8674296123916136
-62.0,60.0,0.5863204016094373
-1.0,60.0,0.9998616296654558
80.0,60.0,0.41097598665069107
-38.0,60.0,0.8182762032102201
82.0,60.0,0.393022314475509
68.0,60.0,0.5259938616937249
-58.0,60.0,0.6267469022727303
25.0,60.0,0.9168552540706734
-56.0,60.0,0.6567568215672316
20.0,60.0,0.9459592583502033
97.0,60.0,0.2706826552228744
-11.0,60.0,0.9833348844089103
-75.0,60.0,0.45783336181450124
-94.0,60.0,0.29311542308796606
97.0,60.0,0.27068335935645227
10.0,60.0,0.9837540206550576
-13.0,60.0,0.9768011076560966
-55.0,60.0,0.6574546131553362
-30.0,60.0,0.8824977822332741
-70.0,60.0,0.5063356166481006
2.0,60.0,0.9994445987350293
26.0,60.0,0.9103839103887169
8.0,60.0,0.991135066780029
100.0,60.0,0.2493308155310788
-26.0,60.0,0.9158036608838737
-74.0,60.0,0.46930937619130125
6.0,60.0,0.9949690672966361
-26.0,60.0,0.9103839114081043
-27.0,60.0,0.9038238125692002
-83.0,60.0,0.3841179717199287
-46.0,60.0,0.7453593045430882
-27.0,60.0,0.9037070781242502
97.0,60.0,0.27068335971794333
35.0,60.0,0.8435464373549452
33.0,60.0,0.859632368721404
12.0,60.0,0.9801241293210011
52.0,60.0,0.6869075574571606
-99.0,60.0,0.25761554627412436
-22.0,60.0,0.937266262456922
77.0,60.0,0.4389049849865828
17.0,60.0,0.9600398201960892
-47.0,60.0,0.7357936579875312
97.0,60.0,0.27027413690377994
66.0,60.0,0.5460729474773702
-85.0,60.0,0.3710861466247574
-82.0,60.0,0.3930230110379805
25.0,60.0,0.9168545941491836
82.0,60.0,0.3925199356059698
56.0,60.0,0.6469051754643254
83.0,60.0,0.3841179717199287
57.0,60.0,0.6277130623098118
100.0,60.0,0.24935215474359543
-17.0,60.0,0.9606560054411076
-72.0,60.0,0.48675225610823625
-88.0,60.0,0.3411083312308497
46.0,60.0,0.7453589229595949
84.0,60.0,0.3753110988512584
7.0,60.0,0.9932175494937335
15.0,60.0,0.9692331054356371
96.0,60.0,0.2780372989347671
-82.0,60.0,0.39346757730605125
-93.0,60.0,0.3008179914965953
4.0,60.0,0.9977802273840807
-34.0,60.0,0.8519818795962367
-54.0,60.0,0.6669768108584744
-21.0,60.0,0.9405880633643633
-16.0,60.0,0.9655918378450385
57.0,60.0,0.6269407406692629
-64.0,60.0,0.5704795584022219
-9.0,60.0,0.9908386704536799
-100.0,60.0,0.2493522087773023
21.0,60.0,0.9405880633643421
49.0,60.0,0.716423180648132
16.0,60.0,0.9648555302806491
99.0,60.0,0.25633778662710205
3.0,60.0,0.9978142238966716
-14.0,60.0,0.9731449630580938
13.0,60.0,0.976708880416858
94.0,60.0,0.2931056302245971
83.0,60.0,0.3841179717199287
-78.0,60.0,0.4295573583156164
-88.0,60.0,0.34110819809659215
70.0,60.0,0.5042075916610712
-73.0,60.0,0.47704765430342855
76.0,60.0,0.44796508962278325
-7.0,60.0,0.9945480817909805
-94.0,60.0,0.2931056524092196
29.0,60.0,0.8897568800614637
21.0,60.0,0.9405880633643421
45.0,60.0,0.7531336851692462
7.0,60.0,0.993217198210622
74.0,60.0,0.4662321240938593
-22.0,60.0,0.9349874033179731
-6.0,60.0,0.9952815339956345
15.0,60.0,0.9692332344753362
-6.0,60.0,0.9951588607662023
-69.0,60.0,0.5162060703492656
65.0,60.0,0.5561008837732082
-100.0,60.0,0.2544142799118813
-92.0,60.0,0.3086875799061585
-42.0,60.0,0.7827245131675276
69.0,60.0,0.516205673884918
81.0,60.0,0.4020176814822475
2.0,60.0,0.9994445987368581
40.0,60.0,0.8007374029168063
47.0,60.0,0.7357936579875285
-31.0,60.0,0.8750517762975014
41.0,60.0,0.7849398855245664
-57.0,60.0,0.6368316148715057
84.0,60.0,0.37531005137111745
58.0,60.0,0.6267407988289755
-68.0,60.0,0.5261219640934565
-49.0,60.0,0.7164619183314946
55.0,60.0,0.6569555696492643
7.0,60.0,0.9911614824219965
73.0,60.0,0.46797762200406523
40.0,60.0,0.7980554384583266
-45.0,60.0,0.7583743309510597
33.0,60.0,0.8596327635887192
-67.0,60.0,0.5365759664930227
73.0,60.0,0.4770476542945412
-64.0,60.0,0.5661541495171976
-79.0,60.0,0.4261827787692549
37.0,60.0,0.8216639638658265
-19.0,60.0,0.9510973184771084
-81.0,60.0,0.4020213988397025
83.0,60.0,0.38404545541636126
-34.0,60.0,0.8516705072294417
21.0,60.0,0.9405880633643421
20.0,60.0,0.9459010730482704
24.0,60.0,0.9231163381166684
-91.0,60.0,0.3173048655751335
48.0,60.0,0.726148882483485
61.0,60.0,0.5963915327571884
62.0,60.0,0.5863142922380973
43.0,60.0,0.7735186055390662
-60.0,60.0,0.6163276319484148
89.0,60.0,0.33282485481248414
60.0,60.0,0.6065306597126334
-69.0,60.0,0.5162208494339181
-44.0,60.0,0.7642281651731602
-11.0,60.0,0.9833348700493473
-49.0,60.0,0.7164317992468784
26.0,60.0,0.910187492347368
87.0,60.0,0.3422796818393518
76.0,60.0,0.4466230796900423
100.0,60.0,0.2472741815022759
-99.0,60.0,0.2563401514274396
19.0,60.0,0.9508765397391102
40.0,60.0,0.799272393426095
46.0,60.0,0.745329887100517
-65.0,60.0,0.5561008837732087
39.0,60.0,0.8039603425789256
-19.0,60.0,0.9511050174367399
-34.0,60.0,0.8546779784318099
22.0,60.0,0.9349873819770562
23.0,60.0,0.9291608748005274
96.0,60.0,0.27803564153150406
46.0,60.0,0.7450748829488804
-5.0,60.0,0.9977311948092654
40.0,60.0,0.8007374029168081
-8.0,60.0,0.9911600082546924
85.0,60.0,0.36531240359638034
11.0,60.0,0.983332214371388
-79.0,60.0,0.4267392971403641
96.0,60.0,0.2780365842785031
-83.0,60.0,0.3841179717199287
49.0,60.0,0.7164316025478359
42.0,60.0,0.7827045376377609
-29.0,60.0,0.889758185511502
-59.0,60.0,0.6166385641763439
-61.0,60.0,0.5969252763823492
-10.0,60.0,0.9863430069415813
-57.0,60.0,0.6368316143735456
-68.0,60.0,0.5262500734008908
-37.0,60.0,0.8285232585157021
63.0,60.0,0.5762290736716859
-12.0,60.0,0.9801986733067553
-72.0,60.0,0.4867671877461162
97.0,60.0,0.27068248733268135
-5.0,60.0,0.9977678254608342
99.0,60.0,0.25621872706954274
-19.0,60.0,0.9510998180246538
11.0,60.0,0.9809024734964069
12.0,60.0,0.9801986074004465
66.0,60.0,0.5458757964848883
48.0,60.0,0.7261191318244166
-37.0,60.0,0.8269906665067898
15.0,60.0,0.9692332344581857
82.0,60.0,0.3930206847675563
29.0,60.0,0.8897581410611956
-55.0,60.0,0.656959676946218
-96.0,60.0,0.28427220624030775
88.0,60.0,0.3405813359075854
70.0,60.0,0.504016019868491
5.0,60.0,0.9965333346495585
9.0,60.0,0.9888130445735841
-95.0,60.0,0.28551171363831906
-85.0,60.0,0.3729166765033276
62.0,60.0,0.5795881594438652
77.0,60.0,0.43890493663655505
-86.0,60.0,0.36242864997367835
62.0,60.0,0.586318557203555
-95.0,60.0,0.2896438132284276
56.0,60.0,0.6422956800177403
5.0,60.0,0.9961050120278419
6.0,60.0,0.9949877047872859
64.0,60.0,0.5661173471675955
22.0,60.0,0.9341313582267858
-48.0,60.0,0.7266303827571213
16.0,60.0,0.9635548576638086
44.0,60.0,0.7588297725452005
-55.0,60.0,0.657297280931023
2.0,60.0,0.999441771125383
54.0,60.0,0.6669753326871384
-25.0,60.0,0.9168553557322355
-99.0,60.0,0.2564184702341607
-88.0,60.0,0.3411081981006184
-54.0,60.0,0.6702229560219589
6.0,60.0,0.9950124791926823
6.0,60.0,0.9950114768090804
74.0,60.0,0.46703466564308554
-57.0,60.0,0.6368316145787771
81.0,60.0,0.3998915052098524
-21.0,60.0,0.9405939053551168
70.0,60.0,0.5063355564574893
16.0,60.0,0.9650579539478952
-49.0,60.0,0.7164350704844294
-68.0,60.0,0.5261325456140906
77.0,60.0,0.43890502875348225
-17.0,60.0,0.9606700160151341
43.0,60.0,0.77351853346306
77.0,60.0,0.42996697265388906
-44.0,60.0,0.7648911476595424
33.0,60.0,0.8596039494223117
-6.0,60.0,0.996506338564473
-14.0,60.0,0.9761247172360586
-40.0,60.0,0.8007390225948682
-87.0,60.0,0.3495006002005253
91.0,60.0,0.30957508470702166
6.0,60.0,0.9950124730125697
22.0,60.0,0.9349874032704532
-84.0,60.0,0.37542399426905926
70.0,60.0,0.5056366677921562
-97.0,60.0,0.2706834166143507
62.0,60.0,0.5766728112595857
-25.0,60.0,0.9168555591771826
-46.0,60.0,0.7454651017531618
92.0,60.0,0.3086473021323788
-77.0,60.0,0.4403082578587379
95.0,60.0,0.284387555061394
38.0,60.0,0.8098414227660441
-8.0,60.0,0.9911505004882908
-45.0,60.0,0.7548396019890076
-76.0,60.0,0.45772666288645725
35.0,60.0,0.8414403011588695
-94.0,60.0,0.29640407716866124
-70.0,60.0,0.5063356166481006
-38.0,60.0,0.818307610537741
-40.0,60.0,0.8007376872036464
22.0,60.0,0.9349874032704507
-63.0,60.0,0.5762297041392256
-94.0,60.0,0.2931056302245987
59.0,60.0,0.6166385641763309
29.0,60.0,0.8897557804423103
66.0,60.0,0.5397055460285834
-57.0,60.0,0.6388267147148013
